experiment,dataset,expert_model,student_model,seed,method,phase_boundary,real_mse,transfer_mse,mse_ratio,n_pairs_available,notes
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,42,phase_aware_mtt,9,0.20102821390740858,0.2524463233687399,1.2557755872268455,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,42,phase_aware_mtt,9,0.20102821390740858,0.22815199320547602,1.1349252364673565,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,DLinear,123,phase_aware_mtt,12,0.19360817114561812,0.20309440840553888,1.048997091412975,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,123,phase_aware_mtt,12,0.18250893349124328,0.2217884107543812,1.2152194772702594,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,DLinear,123,phase_aware_mtt,12,0.19360817114561812,0.2017859966223024,1.0422390513184152,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,123,phase_aware_mtt,12,0.20102821390740858,0.25051364295294076,1.246161611266788,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,123,phase_aware_mtt,12,0.20102821390740858,0.23492326205206795,1.1686084131467789,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,7,phase_aware_mtt,1,0.19360817114561812,0.19691935681149006,1.0171025099110176,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,7,phase_aware_mtt,1,0.18250893349124328,0.2422462331382908,1.3273116471852797,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,7,phase_aware_mtt,1,0.18250893349124328,0.2292807836941012,1.2562715660442014,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,7,phase_aware_mtt,1,0.20102821390740858,0.2508581999842048,1.247875584766163,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,7,phase_aware_mtt,1,0.20102821390740858,0.21892370509197032,1.0890197989462524,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,42,phase_aware_mtt,8,0.19360817114561812,0.5397164847272702,2.7876741024599334,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,DLinear,42,phase_aware_mtt,8,0.19360817114561812,0.20401440063441584,1.0537489168314642,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,42,phase_aware_mtt,8,0.18250893349124328,2.32519043038708,12.74014584331918,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,MLP,42,phase_aware_mtt,8,0.18250893349124328,0.21625592118068773,1.1849059497740346,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,42,phase_aware_mtt,8,0.20102821390740858,0.4528328418234829,2.252583520600013,81,
cross_arch_phase_aware_early_stop,ETTm2,CNN,CNN,42,phase_aware_mtt,8,0.20102821390740858,0.21305431590299376,1.0598229560012122,81,
