dataset,model,seed,epoch,train_loss,val_loss,param_movement_raw,param_movement_smooth,segment_id,is_boundary
ETTh1,MLP,42,49,0.348523,0.66201416,0.06864492,0.06900436,1,False
ETTh1,MLP,42,50,0.35104961,0.66339708,0.06477706,0.06788807,1,False
ETTh1,MLP,42,51,0.34975502,0.66119867,0.07091787,0.06763648,1,False
ETTh1,MLP,42,52,0.34886309,0.66017218,0.06629825,0.06672663,1,False
ETTh1,MLP,42,53,0.34951,0.66254272,0.06754429,0.06890458,1,False
ETTh1,MLP,42,54,0.3486911,0.65977143,0.0640957,0.06788272,1,False
ETTh1,MLP,42,55,0.34866212,0.66542863,0.07566677,0.06663418,1,False
ETTh1,MLP,42,56,0.34779098,0.65877704,0.06580858,0.06564035,1,False
ETTh1,MLP,42,57,0.34813427,0.65908918,0.06005554,0.06636611,1,False
ETTh1,MLP,42,58,0.34924816,0.66074665,0.06257514,0.06317329,1,False
ETTh1,MLP,42,59,0.3468779,0.66146514,0.06772451,0.06511863,1,False
ETTh1,MLP,42,60,0.34814134,0.66089977,0.05970265,0.0666416,1,False
ETTh1,MLP,42,61,0.34741533,0.66359594,0.07553532,0.06745662,1,False
ETTh1,MLP,42,62,0.34644832,0.66406389,0.06767039,0.06838982,1,False
ETTh1,MLP,42,63,0.35285397,0.65631614,0.06665025,0.069842,1,False
ETTh1,MLP,42,64,0.34676961,0.66171401,0.07239047,0.06774974,1,False
ETTh1,MLP,42,65,0.34723247,0.66181869,0.06696356,0.06950126,1,False
ETTh1,MLP,42,66,0.34920616,0.66116792,0.06507402,0.06865772,1,False
ETTh1,MLP,42,67,0.34557376,0.66215131,0.076428,0.06733047,1,False
ETTh1,MLP,42,68,0.34516622,0.66396331,0.06243254,0.06623873,1,False
ETTh1,MLP,42,69,0.34613739,0.65932486,0.06575423,0.06571272,1,False
ETTh1,MLP,42,70,0.34447732,0.65931785,0.06150484,0.06317421,1,False
ETTh1,MLP,42,71,0.34513737,0.65992839,0.06244401,0.06383112,1,False
ETTh1,MLP,42,72,0.3450824,0.65695757,0.06373544,0.06282688,1,False
ETTh1,MLP,42,73,0.34420709,0.65973584,0.06571708,0.06242051,1,False
ETTh1,MLP,42,74,0.34412956,0.6628068,0.06073302,0.06145859,1,False
ETTh1,MLP,42,75,0.34401692,0.65793806,0.05947298,0.06076042,1,False
ETTh1,MLP,42,76,0.34347879,0.65752166,0.05763442,0.0596027,1,False
ETTh1,MLP,42,77,0.34412481,0.66141434,0.06024459,0.05926896,1,False
ETTh1,MLP,42,78,0.34407843,0.65957126,0.05992852,0.05880422,1,False
ETTh1,MLP,42,79,0.34365566,0.65928652,0.05906428,0.05909667,1,False
ETTh1,MLP,42,80,0.34431906,0.65980881,0.05714928,0.05871403,1,False
